Time,X_L,Y_L,Z_L,VX_L,VY_L,VZ_L,FX_L,FY_L,FZ_L,X_R,Y_R,Z_R,VX_R,VY_R,VZ_R,FX_R,FY_R,FZ_R,Frequency
2026-02-19 16:10:51.358,-0.1188322901725769,-0.4776615500450134,-0.24854125082492828,-0.0001539359800517559,-7.131753955036402E-05,4.0032125980360433E-05,0,0,0,0.11194700002670288,-0.4132637679576874,-0.4005618989467621,-0.45948466658592224,0.28345954418182373,-0.3745470643043518,0,0,0,6
2026-02-19 16:10:51.437,-0.11884061247110367,-0.4776700437068939,-0.24853667616844177,-0.0005742095527239144,-0.00016952243458945304,0.00013745030446443707,0,0,0,0.08639328926801682,-0.393388032913208,-0.42306679487228394,-0.3860662579536438,0.3250278830528259,-0.35706230998039246,0,0,0,6
2026-02-19 16:10:51.507,-0.11891346424818039,-0.47763651609420776,-0.24856966733932495,-0.0010601241374388337,-0.00024687647237442434,0.0004652874486055225,0,0,0,0.05408182367682457,-0.3625766336917877,-0.4526189863681793,-0.39586952328681946,0.37599560618400574,-0.3277398347854614,0,0,0,6
2026-02-19 16:10:51.586,-0.11889605224132538,-0.47761228680610657,-0.2486342340707779,0.0004463528748601675,5.786469409940764E-05,-0.0008187353378161788,0,0,0,0.022274192422628403,-0.33035537600517273,-0.4760807156562805,-0.4052605926990509,0.4288043677806854,-0.2921954095363617,0,0,0,6
2026-02-19 16:10:51.664,-0.11887120455503464,-0.4776308238506317,-0.2486068606376648,0.00023184140445664525,-0.0001052700899890624,0.0001263390586245805,0,0,0,-0.002465581987053156,-0.30157846212387085,-0.49323371052742004,-0.39161452651023865,0.47510838508605957,-0.26970165967941284,0,0,0,6
2026-02-19 16:10:51.743,-0.11890900135040283,-0.47766372561454773,-0.24854987859725952,-0.0006407449836842716,-0.00012872549996245652,0.00028386394842527807,0,0,0,-0.03389258310198784,-0.25847959518432617,-0.5127953290939331,-0.4016762673854828,0.5759405493736267,-0.2316545695066452,0,0,0,6
2026-02-19 16:10:51.822,-0.11891835182905197,-0.477644681930542,-0.24857862293720245,-7.53134663682431E-05,-0.0005561331636272371,0.0007088039419613779,0,0,0,-0.06757070124149323,-0.20647183060646057,-0.5274426341056824,-0.4432658851146698,0.7053787112236023,-0.16249187290668488,0,0,0,6
2026-02-19 16:10:51.901,-0.11887616664171219,-0.4776212275028229,-0.24861377477645874,0.00024404360738117248,0.0003704276750795543,-0.0005890566390007734,0,0,0,-0.11000321805477142,-0.12833377718925476,-0.5350795388221741,-0.4302409887313843,0.8809677362442017,-0.03753017634153366,0,0,0,6
2026-02-19 16:10:51.981,-0.1189008429646492,-0.4776279628276825,-0.24859793484210968,8.736173913348466E-05,0.0002122624428011477,-0.00018190007540397346,0,0,0,-0.13536366820335388,-0.06865029036998749,-0.5325837731361389,-0.3866232931613922,0.9365194439888,0.06835050135850906,0,0,0,6
2026-02-19 16:10:52.060,-0.11887689679861069,-0.47765493392944336,-0.24856775999069214,0.00013035534357186407,1.8488177374820225E-05,-0.00016010152467060834,0,0,0,-0.16123446822166443,0.0032212429214268923,-0.5210329294204712,-0.2943275272846222,0.9139716625213623,0.1710866093635559,0,0,0,7
2026-02-19 16:10:52.130,-0.11886252462863922,-0.4776666760444641,-0.24854470789432526,0.0004928680136799812,-0.0003678634238895029,0.0005892156041227281,0,0,0,-0.1798238605260849,0.07915987819433212,-0.5015164613723755,-0.1828913688659668,0.8516224026679993,0.24990138411521912,0,0,0,7
2026-02-19 16:10:52.209,-0.1188952624797821,-0.4776598811149597,-0.24855764210224152,-0.0007032601279206574,0.00024985242635011673,-0.0004113399190828204,0,0,0,-0.1885969638824463,0.14076468348503113,-0.4793991148471832,-0.08503126353025436,0.7537307143211365,0.2914147675037384,0,0,0,7
2026-02-19 16:10:52.289,-0.11889022588729858,-0.4776635766029358,-0.24854502081871033,2.117835720127914E-05,0.00021236333122942597,-0.00014678783190902323,0,0,0,-0.1920689046382904,0.19630084931850433,-0.454532265663147,-0.024360863491892815,0.6606926321983337,0.30978643894195557,0,0,0,7
2026-02-19 16:10:52.368,-0.11886940896511078,-0.47766780853271484,-0.2485523521900177,0.00027958391001448035,-6.942637992324308E-05,-0.00020492153998930007,0,0,0,-0.1913161426782608,0.23529481887817383,-0.43534645438194275,0.01871393248438835,0.6118528246879578,0.3072701394557953,0,0,0,7
2026-02-19 16:10:52.448,-0.11886086314916611,-0.47764852643013,-0.2485683411359787,0.0007968181162141263,0.0004908060072921216,-0.0005728330579586327,0,0,0,-0.18431778252124786,0.28865331411361694,-0.40796658396720886,0.10205797851085663,0.5361848473548889,0.2754523456096649,0,0,0,7
2026-02-19 16:10:52.534,-0.11884752660989761,-0.4776610732078552,-0.24854476749897003,-0.000585495145060122,-0.0010826440993696451,0.0016476621385663748,0,0,0,-0.17713132500648499,0.3194015622138977,-0.39094769954681396,0.11565033346414566,0.46143031120300293,0.2614623010158539,0,0,0,7
